nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
CCc1ccc(-c2cc(C(=O)Nc3ccc(Oc4ccnc(C(=O)NC)c4)c(F)c3)ncn2)cc1,P35968,IC50,5.920818753952375,CHEMBL3890887,CHEMBL279
CCc1ccc(-c2cc(C(=O)Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncn2)cc1,P35968,IC50,5.443697499232712,CHEMBL3931691,CHEMBL279
CCc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,P35968,IC50,5.260427655549908,CHEMBL3323598,CHEMBL279
CCc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,P35968,IC50,5.060980223551334,CHEMBL3321898,CHEMBL279
CCc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,P35968,IC50,6.42021640338319,CHEMBL4790511,CHEMBL279
CCc1ccc(NC(=O)c2ccc(NC(=O)CN3C(=O)SC(=Cc4ccccc4)C3=O)cc2)cc1,P35968,IC50,6.657577319177793,CHEMBL5421769,CHEMBL279
CCc1ccc(Nc2ncnn3cc(C(=O)OC)c(C)c23)cc1O,P35968,IC50,7.259637310505756,CHEMBL178248,CHEMBL279
CCc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)cc1NC(=O)c1cc(C)nn1C,P35968,IC50,8.292429823902063,CHEMBL2348992,CHEMBL279
CCc1cccc(-c2cnc(Nc3cc(S(=O)(=O)CC)ccc3OC)o2)c1,P35968,IC50,7.537602002101044,CHEMBL193955,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,P35968,IC50,8.221848749616356,CHEMBL221053,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,P35968,IC50,7.537602002101044,CHEMBL427321,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,P35968,IC50,5.917933065714887,CHEMBL4074518,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(CO)c34)cc2)c1,P35968,IC50,5.473660722610156,CHEMBL4059958,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,P35968,IC50,7.602059991327962,CHEMBL231109,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,P35968,IC50,7.619788758288394,CHEMBL210003,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,P35968,IC50,8.301029995663981,CHEMBL445570,CHEMBL279
CCc1cccc(NC(=O)Nc2ccc(Oc3cc(NC)ncn3)cc2)c1,P35968,IC50,6.886056647693163,CHEMBL4870079,CHEMBL279
CCc1cccc(NC(=O)c2cccc3cc(-c4cccc5[nH]nc(N)c45)ccc23)c1,P35968,IC50,8.853871964321762,CHEMBL3288506,CHEMBL279
CCc1nc(Nc2cc(CCc3cc(OC)cc(OC)c3)[nH]n2)c2ccc(N3CCN(CC)CC3)cc2n1,P35968,IC50,7.446116973356125,CHEMBL3797416,CHEMBL279
CCc1nc2cc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)ccc2[nH]1,P35968,IC50,5.769551078621726,CHEMBL3681287,CHEMBL279
CCc1nccn1CCc1ccc(Nc2ncc(C#N)c(-c3ccc(C(C)(C)N)cc3)n2)cc1,P35968,IC50,7.026872146400302,CHEMBL231824,CHEMBL279
CCc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NOC)c(F)cc4F)c3c2C(C)C)o1,P35968,IC50,7.769551078621726,CHEMBL371373,CHEMBL279
CCc1nnc(-c2cn3ncnc(Nc4cnc5[nH]c(C)cc5c4)c3c2C(C)C)o1,P35968,IC50,7.443697499232712,CHEMBL259951,CHEMBL279
CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C)c2)cc1,P35968,IC50,7.585026652029182,CHEMBL366241,CHEMBL279
CCn1c(=O)c(-c2cc(NC(=O)NCCC(C)(C)C)c(F)cc2C)cc2cnc(NC)cc21,P35968,IC50,7.602059991327962,CHEMBL3577116,CHEMBL279
CCn1c(=O)c(-c2cc(OC)cc(OC)c2)cc2nnc(Nc3ccncc3)nc21,P35968,IC50,6.455931955649724,CHEMBL5273702,CHEMBL279
CCn1c(=O)c(-c2ccc(F)c(NC(=O)Nc3cc(C(C)(C)C)no3)c2)cc2cnc(NC)cc21,P35968,IC50,8.721246399047171,CHEMBL3577115,CHEMBL279
CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#CC(C)(O)COC)nc21,P35968,IC50,7.173925197299173,CHEMBL4303275,CHEMBL279
CCn1c(SCC(=O)NNC(=O)c2ccccc2)nc2ccc([N+](=O)[O-])cc2c1=O,P35968,IC50,5.337242168318426,CHEMBL5404472,CHEMBL279
CCn1cc(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)cn1,P35968,IC50,8.522878745280337,CHEMBL2071216,CHEMBL279
CCn1nc(-c2ccc3scnc3c2)c(C(N)=O)c1N,P35968,IC50,4.3979400086720375,CHEMBL4561931,CHEMBL279
CCn1nc(-c2ccc3scnc3c2)c(C(N)=O)c1NC,P35968,IC50,5.600326278518962,CHEMBL4475515,CHEMBL279
CN(C)C(=O)COc1ccc2c(c1)Cc1c(-c3csc(C#CCOc4ccccc4)c3)n[nH]c1-2,P35968,IC50,7.376750709602099,CHEMBL374690,CHEMBL279
CN(C)C(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,P35968,IC50,8.0,CHEMBL221468,CHEMBL279
CN(C)C1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,P35968,IC50,6.039338878208089,CHEMBL218110_CHEMBL386637,CHEMBL279
CN(C)C1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,P35968,IC50,5.786744369317712,CHEMBL220750_CHEMBL221544,CHEMBL279
CN(C)C1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)CC1,P35968,IC50,6.769551078621726,CHEMBL221193,CHEMBL279
CN(C)C1CCN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)C1,P35968,IC50,7.221848749616356,CHEMBL496150,CHEMBL279
CN(C)CC(=O)N(C)c1ccc2[nH]c(-c3c(N)c4ccccc4[nH]c3=O)nc2c1,P35968,IC50,7.537602002101044,CHEMBL495962,CHEMBL279
CN(C)CC(=O)N1CCC(c2cc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n(C)n2)CC1,P35968,IC50,7.045757490560675,CHEMBL3590225,CHEMBL279
CN(C)CC(=O)N1CCC(c2cn(C)c(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1,P35968,IC50,5.180456064458131,CHEMBL3590224,CHEMBL279
CN(C)CC(=O)N1CCC(c2nc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n(C)n2)CC1,P35968,IC50,5.045757490560675,CHEMBL3590222,CHEMBL279
CN(C)CC(=O)N1CCC(c2nc(-c3cnc(N)c(-n4nnc5ccccc54)n3)nn2C)CC1,P35968,IC50,5.920818753952375,CHEMBL3590223,CHEMBL279
CN(C)CC(=O)N1CCC(n2cc(-c3cnc(N)c(-n4nnc5ccccc54)n3)cn2)CC1,P35968,IC50,7.537602002101044,CHEMBL3590219,CHEMBL279
CN(C)CC(=O)N1CCC(n2ccc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1,P35968,IC50,6.769551078621726,CHEMBL3590220,CHEMBL279
CN(C)CC(=O)N1CCC(n2ncc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1,P35968,IC50,6.6777807052660805,CHEMBL3590221,CHEMBL279
CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,P35968,IC50,5.357634419155026,CHEMBL242131,CHEMBL279
CN(C)CCCN(C)c1ccc(C(F)(F)F)cc1NC(=O)c1cc(C#Cc2cnc(N)nc2)ccc1F,P35968,IC50,7.958607314841775,CHEMBL373621,CHEMBL279
CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,P35968,IC50,5.609418121449565,CHEMBL3623375,CHEMBL279
CN(C)CCCON=Cc1c(N)ncnc1Oc1ccc(NC(=O)C2(C(=O)Nc3ccc(F)cc3)CC2)cc1F,P35968,IC50,6.769551078621726,CHEMBL3815128,CHEMBL279
CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,P35968,IC50,8.0,CHEMBL445062,CHEMBL279
CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1,P35968,IC50,6.204356303139081,CHEMBL3397925,CHEMBL279
CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,P35968,IC50,7.068949153222609,CHEMBL3397939,CHEMBL279
CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,P35968,IC50,7.839231438138872,CHEMBL3397932,CHEMBL279
CN(C)CCCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,P35968,IC50,7.1938200260161125,CHEMBL318835,CHEMBL279
CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,P35968,IC50,5.5066813917678985,CHEMBL187930,CHEMBL279
CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3cccc(CS(C)(=O)=O)c3)n2)cc1,P35968,IC50,6.166852888087215,CHEMBL188042,CHEMBL279
CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F,P35968,IC50,8.459670525209127,CHEMBL3633686,CHEMBL279
CN(C)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,P35968,IC50,7.559405738160169,CHEMBL3397940,CHEMBL279
CN(C)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,P35968,IC50,8.694648630553376,CHEMBL3397933,CHEMBL279
CN(C)CCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,P35968,IC50,6.939302159646388,CHEMBL318263,CHEMBL279
CN(C)Cc1ccc(C=Cc2n[nH]c3cc(C4CC45C(=O)Nc4ccc(OC(F)F)cc45)ccc23)cc1,P35968,IC50,5.309803919971486,CHEMBL3353349,CHEMBL279
CN(C)Cc1ccc(C=Cc2n[nH]c3cc(C4CC45C(=O)Nc4ccccc45)ccc23)cc1,P35968,IC50,6.958607314841775,CHEMBL3353347,CHEMBL279
CN(C)Cc1ccc(C=Cc2n[nH]c3cc(C=C4C(=O)Nc5ccccc54)ccc23)cc1,P35968,IC50,7.657577319177793,CHEMBL2407897,CHEMBL279
CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,P35968,IC50,4.6307841425898575,CHEMBL3098313,CHEMBL279
CN(C)c1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccccc12,P35968,IC50,6.065501548756432,CHEMBL495983,CHEMBL279
CN(C)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,P35968,IC50,5.6020599913279625,CHEMBL4850251,CHEMBL279
CN(C)c1ccc(C=NNC(=O)Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)cc1,P35968,IC50,10.638272163982409,CHEMBL5189340,CHEMBL279
CN(C)c1ccc(C=NNC(=O)c2cc3cc(Br)ccc3[nH]2)cc1,P35968,IC50,6.991399828238082,CHEMBL5427270,CHEMBL279
CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,P35968,IC50,7.356547323513812,CHEMBL1802915_CHEMBL1822792,CHEMBL279
CN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3scnc3c2)n1,P35968,IC50,6.494850021680094,CHEMBL366359,CHEMBL279
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,P35968,IC50,6.392544976785331,CHEMBL5437680,CHEMBL279
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(-c3nc4cc(F)c(F)cc4[nH]3)cc2)n1,P35968,IC50,6.369572124974976,CHEMBL5422955,CHEMBL279
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(C(=O)Nc3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,P35968,IC50,6.449771646944906,CHEMBL5421652,CHEMBL279
CN(c1ccc(F)c(NC(=O)c2cccc(OC(C)(C)C#N)c2Cl)c1)c1ccc2nc(NC(=O)C3CC3)sc2n1,P35968,IC50,8.920818753952375,CHEMBL2204532,CHEMBL279
CN(c1ccc(NC(=N)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,6.489454989793388,CHEMBL188421,CHEMBL279
CN(c1ccc(NC(=O)Cc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,6.75448733218585,CHEMBL189305,CHEMBL279
CN(c1ccc(NC(=O)NC2CCCC2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,7.508638306165727,CHEMBL365866,CHEMBL279
CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,P35968,IC50,6.00436480540245,CHEMBL363316,CHEMBL279
CN(c1ccc(NC(=O)NCCc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,7.958607314841775,CHEMBL189408,CHEMBL279
CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,7.187086643357144,CHEMBL189353,CHEMBL279
CN(c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1)c1ccnc(Nc2ccc(S(N)(=O)=O)cc2)n1,P35968,IC50,9.0,CHEMBL185716,CHEMBL279
CN(c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,P35968,IC50,9.0,CHEMBL189354,CHEMBL279
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2ccc(S(N)(=O)=O)cc2)n1,P35968,IC50,8.698970004336019,CHEMBL188025,CHEMBL279
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,P35968,IC50,8.698970004336019,CHEMBL188381,CHEMBL279
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,7.744727494896693,CHEMBL185695,CHEMBL279
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,P35968,IC50,8.301029995663981,CHEMBL2096808,CHEMBL279
CN(c1ccc(NC(=O)Oc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,7.022276394711152,CHEMBL187033,CHEMBL279
CN(c1ccc(NC(S)=Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,6.931814138253838,CHEMBL189199,CHEMBL279
CN(c1ccc(NS(=O)(=O)Cc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,P35968,IC50,6.570247719997592,CHEMBL187361,CHEMBL279
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2ccc(OC(F)(F)F)cc2)n1,P35968,IC50,7.920818753952375,CHEMBL3114029,CHEMBL279
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(Cl)c2)n1,P35968,IC50,7.142667503568731,CHEMBL3114027,CHEMBL279
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(F)c2)n1,P35968,IC50,7.031517051446065,CHEMBL3114026,CHEMBL279
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,P35968,IC50,8.119186407719209,CHEMBL478402,CHEMBL279
CN(c1ccc2ncccc2c1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,P35968,IC50,6.18111458540599,CHEMBL5431841,CHEMBL279
CN(c1ccc2ncsc2c1)c1nc(O)nc(NC(C)(C)c2ccccc2)n1,P35968,IC50,5.795880017344075,CHEMBL175914,CHEMBL279
CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,P35968,IC50,6.619788758288394,CHEMBL1269858,CHEMBL279
CN(c1ccnc(Nc2ccc(-c3nc4ccccc4[nH]3)cc2)n1)c1cc(C(C)(C)C)n(C)n1,P35968,IC50,6.0245681914907365,CHEMBL5418454,CHEMBL279
CN1C(=O)C(=Nc2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)c2cc(Cl)ccc21,P35968,IC50,6.583958933035566,CHEMBL4458485,CHEMBL279
CN1C(=O)C(N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,P35968,IC50,6.0,CHEMBL4549667,CHEMBL279
CN1C(=O)C(N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,P35968,IC50,6.0,CHEMBL4097778,CHEMBL279
CN1C(=O)C(N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,P35968,IC50,6.0,CHEMBL4088216,CHEMBL279
CN1CC2CCC(C1=O)N2c1ncc2[nH]nc(-c3cnn(C4CCC4)c3)c2n1,P35968,IC50,6.735182176990463,CHEMBL5275335_CHEMBL5286909,CHEMBL279
CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,P35968,IC50,5.698970004336019,CHEMBL216105,CHEMBL279
CN1CCC(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,P35968,IC50,7.958607314841775,CHEMBL223999,CHEMBL279
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4cc(C#N)cs4)n[nH]3)cc2)CC1,P35968,IC50,5.201747642778029,CHEMBL4473820,CHEMBL279
CN1CCC(Nc2ccc3c(c2)C(=Cc2cc4c([nH]2)CCN(C(=O)N2CCOCC2)C4)C(=O)N3)CC1,P35968,IC50,8.522878745280337,CHEMBL2403373,CHEMBL279
CN1CCC(Oc2ccc(-c3n[nH]c4ccc(C(=O)NC(c5ccccn5)C5CCCC5)cc34)cc2)CC1,P35968,IC50,5.214670164989233,CHEMBL3422071,CHEMBL279
CN1CCC(Oc2ccc(-c3n[nH]c4ccc(C(=O)NC(c5ccsc5)C5CCCC5)cc34)cc2)CC1,P35968,IC50,5.537602002101044,CHEMBL3422069,CHEMBL279
CN1CCC(Oc2ccc(-c3n[nH]c4ccc(NC(=O)C(c5ccccn5)C5CCCC5)cc34)cc2)CC1,P35968,IC50,5.823908740944319,CHEMBL3422070,CHEMBL279
CN1CCCC(Oc2cccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N)c23)C1,P35968,IC50,8.301029995663981,CHEMBL495749,CHEMBL279
CN1CCCN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,P35968,IC50,7.180456064458131,CHEMBL523071,CHEMBL279
CN1CCN(C(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)CC1,P35968,IC50,5.3979400086720375,CHEMBL371239,CHEMBL279
CN1CCN(C(=O)c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,P35968,IC50,7.585026652029182,CHEMBL498214,CHEMBL279
CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,P35968,IC50,8.301029995663981,CHEMBL324489,CHEMBL279
CN1CCN(C(=O)c2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,P35968,IC50,7.356547323513812,CHEMBL390735,CHEMBL279
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,P35968,IC50,5.605967265283801,CHEMBL45177_CHEMBL47203,CHEMBL279
CN1CCN(C2CCC(n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1,P35968,IC50,6.361510743045363,CHEMBL45683,CHEMBL279
CN1CCN(C2CCC(n3nc(-c4ccc(Nc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,P35968,IC50,5.41907502432438,CHEMBL46785,CHEMBL279
CN1CCN(C2CCC(n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,P35968,IC50,5.274088367704952,CHEMBL44577,CHEMBL279
CN1CCN(CCCNc2cc3nc(N)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,P35968,IC50,5.7447274948966935,CHEMBL191189,CHEMBL279
CN1CCN(CCCNc2cc3nc(N)c(-c4ccccc4)cc3cn2)CC1,P35968,IC50,5.537602002101044,CHEMBL190132,CHEMBL279
CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,P35968,IC50,7.853871964321762,CHEMBL191389,CHEMBL279
CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4ccccc4)cc3cn2)CC1,P35968,IC50,7.267606240177031,CHEMBL425552,CHEMBL279
CN1CCN(CCCNc2cc3nc(NCCCN4CCN(C)CC4)c(-c4ccccc4)cc3cn2)CC1,P35968,IC50,5.060480747381382,CHEMBL361886,CHEMBL279
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,P35968,IC50,6.0,CHEMBL216693,CHEMBL279
CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3ccccc32)CC1,P35968,IC50,7.795880017344075,CHEMBL327721,CHEMBL279
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,P35968,IC50,4.679853713888946,CHEMBL217092,CHEMBL279
CN1CCN(CCc2ccc(Nc3ncc(C#N)c(-c4ccc(C(C)(C)N)cc4)n3)cc2)CC1,P35968,IC50,7.67778070526608,CHEMBL394577,CHEMBL279
CN1CCN(CCc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,P35968,IC50,8.301029995663981,CHEMBL390353,CHEMBL279
CN1CCN(Cc2ccc(-c3[nH]nc4c3Cc3ccccc3-4)cc2)CC1,P35968,IC50,5.853871964321762,CHEMBL212962,CHEMBL279
CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,P35968,IC50,6.769551078621726,CHEMBL2063325,CHEMBL279
CN1CCN(Cc2ccc(C=Cc3n[nH]c4cc(C5CC56C(=O)Nc5ccccc56)ccc34)cc2)CC1,P35968,IC50,6.920818753952375,CHEMBL3353359,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,P35968,IC50,7.039053804266168,CHEMBL4104537,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,P35968,IC50,8.259637310505756,CHEMBL4086643,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,P35968,IC50,8.602059991327963,CHEMBL4081243,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3ccnc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,P35968,IC50,8.187086643357144,CHEMBL4092294,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3cncc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,P35968,IC50,8.585026652029182,CHEMBL4062884,CHEMBL279
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,P35968,IC50,7.454692883534176,CHEMBL4075720,CHEMBL279
CN1CCN(Cc2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,P35968,IC50,7.568636235841012,CHEMBL495961,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CNC(=O)Nc5ccccc5)s4)c2C3)CC1,P35968,IC50,6.735182176990463,CHEMBL210113,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccccc4)c2C3)CC1,P35968,IC50,6.221848749616356,CHEMBL427050,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1,P35968,IC50,6.7447274948966935,CHEMBL213743,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4csc(C#CCOc5ccccc5)c4)c2C3)CC1,P35968,IC50,7.376750709602099,CHEMBL224496,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Br)cc5)s4)c2C3)CC1,P35968,IC50,7.721246399047171,CHEMBL211464,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Cl)c(Cl)c5)s4)c2C3)CC1,P35968,IC50,7.744727494896693,CHEMBL215948,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(Cl)cc5)s4)c2C3)CC1,P35968,IC50,7.67778070526608,CHEMBL380243,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5ccc(F)cc5)s4)c2C3)CC1,P35968,IC50,7.795880017344075,CHEMBL384294,CHEMBL279
CN1CCN(Cc2ccc3c(c2)-c2n[nH]c(-c4ccc(CN(C)C(=O)Nc5cccc(Cl)c5)s4)c2C3)CC1,P35968,IC50,7.920818753952375,CHEMBL378831,CHEMBL279
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cc(C#CCOc5ccccc5)cs4)n[nH]c2-3)CC1,P35968,IC50,7.301029995663981,CHEMBL375491,CHEMBL279
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(C#CCOc5ccccc5)cc4)n[nH]c2-3)CC1,P35968,IC50,6.016824927962187,CHEMBL434180,CHEMBL279
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(C#CCOc5ccccc5)s4)n[nH]c2-3)CC1,P35968,IC50,7.657577319177793,CHEMBL375890,CHEMBL279
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cc(Cl)cc(Cl)c5)s4)n[nH]c2-3)CC1,P35968,IC50,7.102372908709558,CHEMBL380397,CHEMBL279
