nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
CCOC(=O)c1cnc2c(NC(=S)Nc3cccc(S(N)(=O)=O)c3)cnn2c1C,Q16790,Kd,6.505706231334667,CHEMBL4851544,CHEMBL3594
CCOC(=O)c1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1,Q16790,Kd,8.568636235841012,CHEMBL3298347,CHEMBL3594
CCOC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc(C)cc(=O)n12,Q16790,Kd,7.444905551421681,CHEMBL4458904,CHEMBL3594
CCOC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccccc4)c3c(=O)n12,Q16790,Kd,5.721246399047171,CHEMBL4065414,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Br)cc1,Q16790,Kd,6.643018599006869,CHEMBL4248709,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(C)cc1,Q16790,Kd,6.702677285794698,CHEMBL4246204,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,Q16790,Kd,5.83061950468805,CHEMBL4246543,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(F)cc1,Q16790,Kd,6.198596289982644,CHEMBL4245748,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccn1,Q16790,Kd,5.846795099915716,CHEMBL4239935,CHEMBL3594
CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1cccs1,Q16790,Kd,6.624885315307775,CHEMBL4238246,CHEMBL3594
CCOC(=O)n1c(=O)nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn21,Q16790,Kd,8.585026652029182,CHEMBL3298350,CHEMBL3594
CCOC=Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,8.4089353929735,CHEMBL3298344,CHEMBL3594
CCOC=Nc1c(C#N)c(-c2ccc(Cl)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,5.993106292052099,CHEMBL4793957,CHEMBL3594
CCOCCOC(=O)c1csc(Nc2ccc(S(N)(=O)=O)cc2)n1,Q16790,Kd,7.290730039024169,CHEMBL5193373,CHEMBL3594
CCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,Q16790,Kd,5.045757490560675,CHEMBL376841,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1c(Br)cccc1OC,Q16790,Kd,6.460547508450539,CHEMBL5408039,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1cc(OC)c(OC)cc1OC,Q16790,Kd,6.603277721496227,CHEMBL5417623,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1cc(OC)ccc1OC,Q16790,Kd,6.327994554977048,CHEMBL5419120,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(-c2ccccc2)cc1,Q16790,Kd,6.648396927580871,CHEMBL5419562,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(Br)cc1,Q16790,Kd,6.813891620186794,CHEMBL5409839,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(C)cc1,Q16790,Kd,6.8338660296948905,CHEMBL5406763,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1,Q16790,Kd,6.848630149752539,CHEMBL5398527,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(F)cc1,Q16790,Kd,7.03810452633215,CHEMBL5398482,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(OC)c(OC)c1,Q16790,Kd,6.928854709548917,CHEMBL5404478,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(OC)cc1,Q16790,Kd,6.85325198636936,CHEMBL5430744,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccc(SC)cc1,Q16790,Kd,7.095825631715837,CHEMBL5404207,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1cccc(Br)c1,Q16790,Kd,7.212539525481585,CHEMBL5432122,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1cccc(F)c1,Q16790,Kd,7.407823242604133,CHEMBL5400096,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccccc1F,Q16790,Kd,7.573488738635425,CHEMBL5427772,CHEMBL3594
CCOP(=O)(OCC)C(Nc1ccc(S(N)(=O)=O)cc1)c1ccccc1[N+](=O)[O-],Q16790,Kd,6.532836034030909,CHEMBL5439825,CHEMBL3594
CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,Q16790,Kd,7.7281583934635005,CHEMBL4524421,CHEMBL3594
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,Q16790,Kd,5.193141970481182,CHEMBL251680,CHEMBL3594
CCOc1c(C(C)=O)c(=O)oc2ccc(Br)cc12,Q16790,Kd,7.333482019445119,CHEMBL4169349,CHEMBL3594
CCOc1cc2oc(=O)ccc2cc1C(C)=O,Q16790,Kd,5.130768280269024,CHEMBL1288559,CHEMBL3594
CCOc1ccc(-c2nnc(Nc3ccc(S(N)(=O)=O)cc3)c3ccccc23)cc1,Q16790,Kd,7.709965388637482,CHEMBL1561438,CHEMBL3594
CCOc1ccc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,7.462180904926726,CHEMBL4760574,CHEMBL3594
CCOc1ccc(S(=O)(=O)N(CC)CC)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.372634143407267,CHEMBL3357169,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.394694953858891,CHEMBL3261391,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCCCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.55129368009492,CHEMBL3261390,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCCNCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.510041520575165,CHEMBL3261392,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1,Q16790,Kd,7.595166283380061,CHEMBL3585750,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(Cl)cc1,Q16790,Kd,6.39469495385889,CHEMBL3585757,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.423658649794207,CHEMBL3261387,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCNCC2)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(Cl)cc1,Q16790,Kd,7.373659632624958,CHEMBL3585758,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCNCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.396855627379818,CHEMBL3261388,CHEMBL3594
CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.61261017366127,CHEMBL3261389,CHEMBL3594
CCOc1ccc(S(=O)(=O)NC(C)(C)CO)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.504455662453552,CHEMBL3401464,CHEMBL3594
CCOc1ccc(S(=O)(=O)NC(C)(CO)CO)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.486782399932061,CHEMBL3401463,CHEMBL3594
CCOc1ccc(S(=O)(=O)NC(C)CC)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1,Q16790,Kd,7.566319297152242,CHEMBL3585754_CHEMBL3585755,CHEMBL3594
CCOc1ccc(S(=O)(=O)NCC(C)O)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1,Q16790,Kd,7.654335457812944,CHEMBL3585752_CHEMBL3585753,CHEMBL3594
CCOc1ccc(S(=O)(=O)NCCN)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.476253533188435,CHEMBL3261393,CHEMBL3594
CCOc1ccc(S(=O)(=O)NCCN2CCOCC2)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.400116927926312,CHEMBL3261394,CHEMBL3594
CCOc1ccc(S(=O)(=O)NCCO)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1,Q16790,Kd,7.610833915635467,CHEMBL3585751,CHEMBL3594
CCOc1ccc(S(=O)(=O)NCCO)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.41907502432438,CHEMBL3261395,CHEMBL3594
CCOc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,8.09151498112135,CHEMBL3402958,CHEMBL3594
CCOc1ccc(S(N)(=O)=O)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1,Q16790,Kd,7.542118103266008,CHEMBL3585749,CHEMBL3594
CCOc1ccc(S(N)(=O)=O)cc1-c1nnc2c(n1)c(C)nn2C,Q16790,Kd,7.500312917381596,CHEMBL3401465,CHEMBL3594
CCOc1ccc2c(c1)C(=O)CC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)O2,Q16790,Kd,5.547217212099278,CHEMBL5276437,CHEMBL3594
CCOc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,7.283162276700476,CHEMBL2048934,CHEMBL3594
CCOc1ccc2c(c1)CCN=C2c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,8.142667503568731,CHEMBL2048926,CHEMBL3594
CCOc1ccc2c(c1)CCNC2c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,8.036212172654444,CHEMBL2048930,CHEMBL3594
CCOc1ccc2c(c1)OC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)CC2=O,Q16790,Kd,5.576180908034596,CHEMBL5265873,CHEMBL3594
CCOc1ccc2ccc(=O)oc2c1,Q16790,Kd,5.017728766960431,CHEMBL191528,CHEMBL3594
CCOc1ccc2ccc(=O)oc2c1C(=O)CC,Q16790,Kd,7.330683119433887,CHEMBL1288622,CHEMBL3594
CCOc1ccc2ccc(=O)oc2c1C(C)=O,Q16790,Kd,7.149966742310231,CHEMBL1288595,CHEMBL3594
CCOc1cccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)c1,Q16790,Kd,8.09151498112135,CHEMBL2048922,CHEMBL3594
CCOc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Q16790,Kd,7.288192770958809,CHEMBL4876151,CHEMBL3594
CCOc1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,Q16790,Kd,6.872571222148402,CHEMBL4278617,CHEMBL3594
CCOc1ccccc1NC(=O)Nc1ccc(OS(N)(=O)=O)cc1,Q16790,Kd,7.823908740944319,CHEMBL2047828,CHEMBL3594
CCOc1ccncc1S(N)(=O)=O,Q16790,Kd,6.522878745280337,CHEMBL1165319,CHEMBL3594
CCOc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(OCC)n1,Q16790,Kd,9.468521082957745,CHEMBL183945,CHEMBL3594
CCOc1nonc1S(N)(=O)=O,Q16790,Kd,8.18045606445813,CHEMBL3309357,CHEMBL3594
CCSP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,Q16790,Kd,7.568636235841012,CHEMBL4447629,CHEMBL3594
CCSc1nc2ccccc2c(=O)n1CCc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,7.2380721615794705,CHEMBL5199055,CHEMBL3594
CCc1cc(CC)n(-c2ccncc2S(N)(=O)=O)n1,Q16790,Kd,7.498940737782249,CHEMBL2436874,CHEMBL3594
CCc1ccc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,7.171984935776023,CHEMBL4761562,CHEMBL3594
CCc1ccc(NC(=O)NCCS(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,7.326058001365912,CHEMBL4740821,CHEMBL3594
CCc1ccc(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)cc1,Q16790,Kd,7.580044251510242,CHEMBL4291115,CHEMBL3594
CCc1cccc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)c1,Q16790,Kd,7.258060922270801,CHEMBL4740625,CHEMBL3594
CCc1ccccc1NC(=O)CSc1nc2ccc(I)cc2c(=O)n1-c1ccc(S(N)(=O)=O)cc1,Q16790,Kd,7.536107011014092,CHEMBL4763057,CHEMBL3594
CCc1ccccc1NC(=O)NCCS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,7.380906669373257,CHEMBL4796007,CHEMBL3594
CCc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,Q16790,Kd,7.55129368009492,CHEMBL4100366,CHEMBL3594
CCn1cc(-c2cc(C(=O)O)n(C)n2)c2ccccc21,Q16790,Kd,5.536107011014092,CHEMBL4203483,CHEMBL3594
CCn1cc(-c2cc(C(=O)O)n[nH]2)c2ccccc21,Q16790,Kd,5.108462542327436,CHEMBL2070207,CHEMBL3594
CCn1cc(-c2cc(C(=O)OC)[nH]n2)c2ccccc21,Q16790,Kd,6.327902142064282,CHEMBL4208348,CHEMBL3594
CCn1cc(-c2cc(C(=O)OC)n(C)n2)c2ccccc21,Q16790,Kd,5.51999305704285,CHEMBL4212188,CHEMBL3594
CCn1cc(C2=C(O)C(=O)NC2=O)c2ccccc21,Q16790,Kd,5.177178354696896,CHEMBL2070213,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4cc(Cl)cc(Cl)c4)nc4ccc(OC)cc34)ccc21,Q16790,Kd,5.373659632624958,CHEMBL5205074,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc(Cl)cc4)nc4ccccc34)ccc21,Q16790,Kd,5.254925208417943,CHEMBL5182596,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc(Cl)cc4Cl)nc4ccccc34)ccc21,Q16790,Kd,5.832682665251824,CHEMBL5205298,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc(OC)c(OC)c4)nc4ccccc34)ccc21,Q16790,Kd,4.44660248987612,CHEMBL5186953,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc(OC)cc4OC)nc4ccc(OC)cc34)ccc21,Q16790,Kd,4.225848141045289,CHEMBL5199244,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc5c(c4)OCO5)nc4ccccc34)ccc21,Q16790,Kd,5.124360062995832,CHEMBL5198769,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccccc4)nc4ccc(OC)cc34)ccc21,Q16790,Kd,4.395665926897089,CHEMBL5186492,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccccc4C)nc4ccc(OC)cc34)ccc21,Q16790,Kd,5.062983892535186,CHEMBL5194224,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccccc4Cl)nc4ccccc34)ccc21,Q16790,Kd,5.804100347590767,CHEMBL5179110,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccccc4OC)nc4ccc(OC)cc34)ccc21,Q16790,Kd,4.572676213642753,CHEMBL5195382,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(Cl)nc(Br)c3)ccc21,Q16790,Kd,5.056505484093897,CHEMBL5194036,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3ccnc(Br)c3)ccc21,Q16790,Kd,5.085656842880559,CHEMBL5207361,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3ccnc(Cl)c3)ccc21,Q16790,Kd,5.226945306635738,CHEMBL5188867,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3ccnc(N)c3)ccc21,Q16790,Kd,4.70245833218184,CHEMBL5172111,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3ccnc(O)c3)ccc21,Q16790,Kd,5.273272790973428,CHEMBL5187965,CHEMBL3594
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3ccncc3)ccc21,Q16790,Kd,4.6657473576657695,CHEMBL5200830,CHEMBL3594
CN(C(=O)Cc1ccc(-c2ccccn2)cc1)c1nc(CO)c(S(N)(=O)=O)s1,Q16790,Kd,7.367542707815276,CHEMBL4073528,CHEMBL3594
CN(C(=S)S)c1ccccc1,Q16790,Kd,7.549750891680639,CHEMBL2023725,CHEMBL3594
CN(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,5.855114581712858,CHEMBL5027578,CHEMBL3594
CN(C)C=Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,6.948076083953893,CHEMBL4175889,CHEMBL3594
CN(C)C=Nc1ncnc2c1ncn2CC(=O)NCc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,6.780415473785745,CHEMBL4173060,CHEMBL3594
CN(C)C=Nc1ncnc2c1ncn2CC(=O)Nc1ccc(S(N)(=O)=O)cc1,Q16790,Kd,7.397940008672037,CHEMBL4165733,CHEMBL3594
CN(C)C=Nc1ncnc2c1ncn2CC(=O)Nc1cccc(S(N)(=O)=O)c1,Q16790,Kd,5.5519897269605245,CHEMBL4164589,CHEMBL3594
CN(C)CCN(C)CCN(C)CCN(C)C,Q16790,Kd,6.508638306165727,CHEMBL1214194,CHEMBL3594
CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,8.214670164989233,CHEMBL196285,CHEMBL3594
CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,8.267606240177031,CHEMBL193964,CHEMBL3594
CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,8.173925197299173,CHEMBL364081,CHEMBL3594
CN(C)CCN=C(S)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,Q16790,Kd,7.886056647693163,CHEMBL362499,CHEMBL3594
CN(C)CCOC(=S)S,Q16790,Kd,6.119186407719209,CHEMBL2380745,CHEMBL3594
CN(C)CCOCCOC(=S)S,Q16790,Kd,6.080398976215889,CHEMBL2380746,CHEMBL3594
CN(C)c1cc[n+](-c2ccncc2S(N)(=O)=O)cc1,Q16790,Kd,8.045757490560675,CHEMBL1817904,CHEMBL3594
CN(C)c1ccc(-c2nc3c(nnn3-c3ccc(S(N)(=O)=O)cc3)c(N)c2C#N)cc1,Q16790,Kd,7.454692883534176,CHEMBL4467077,CHEMBL3594
CN(C)c1ccc(C=NCCc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,7.407823242604133,CHEMBL3423258,CHEMBL3594
CN(C)c1ccc(C=NNC(=O)c2cc(-c3cccs3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,Q16790,Kd,7.872895201635192,CHEMBL4853063,CHEMBL3594
CN(C)c1ccc(C=NNC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,Q16790,Kd,7.510041520575165,CHEMBL5424006,CHEMBL3594
CN(C)c1ccc(C=Nc2c(C#N)c(-c3ccc(Cl)cc3)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,5.5658464289334,CHEMBL4796351,CHEMBL3594
CN(C)c1ccc(C=Nc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,7.3819519032879075,CHEMBL270671,CHEMBL3594
CN(C)c1ccc(S(=O)(=O)N[N+](=O)[O-])cc1,Q16790,Kd,5.554395796726403,CHEMBL3819628,CHEMBL3594
CN(C)c1ccc(S(=O)(=O)[N-][N+](=O)[O-])cc1,Q16790,Kd,5.346787486224656,CHEMBL4439864,CHEMBL3594
CN(C)c1cccc(S(=O)(=O)[N-][N+](=O)[O-])c1,Q16790,Kd,5.167491087293763,CHEMBL4443515,CHEMBL3594
CN(C)c1ccccc1C=NNC(=O)Nc1n[nH]c(=S)s1,Q16790,Kd,5.474955192963154,CHEMBL235485,CHEMBL3594
CN(C)c1ccccc1S(=O)(=O)[N-][N+](=O)[O-],Q16790,Kd,5.096910013008056,CHEMBL4544253,CHEMBL3594
CN(C)c1nc(-c2ccc(S(N)(=O)=O)cc2)cn2c(=O)n(-c3ccccc3)nc12,Q16790,Kd,5.17204947169737,CHEMBL4758605,CHEMBL3594
CN(C)c1nc(N)nc(Cn2ccc(=O)c(S(N)(=O)=O)c2)n1,Q16790,Kd,7.782516055786093,CHEMBL2208444,CHEMBL3594
CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccc(Cl)c(Cl)c2)n1,Q16790,Kd,7.628932137728263,CHEMBL4568027,CHEMBL3594
CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccc(Cl)cc2)n1,Q16790,Kd,7.41907502432438,CHEMBL4458581,CHEMBL3594
CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccc(F)cc2)n1,Q16790,Kd,7.174573882232177,CHEMBL4539483,CHEMBL3594
CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,Q16790,Kd,7.835647144215563,CHEMBL4587801,CHEMBL3594
CN(C)c1nc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc(Nc2ccccc2)n1,Q16790,Kd,7.721246399047171,CHEMBL4552490,CHEMBL3594
CN(C)c1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,Q16790,Kd,8.823908740944319,CHEMBL189523,CHEMBL3594
CN(C)c1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,Q16790,Kd,8.886056647693163,CHEMBL192834,CHEMBL3594
CN(C)c1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N(C)C)n1,Q16790,Kd,8.823908740944319,CHEMBL190023,CHEMBL3594
CN(CC(=O)O)c1ccc2c(c1)-c1cccnc1SC2,Q16790,Kd,7.168770306132936,CHEMBL3752729,CHEMBL3594
CN(CCO)c1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,Q16790,Kd,8.920818753952375,CHEMBL3120748,CHEMBL3594
CN(CCO)c1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N(C)CCO)n1,Q16790,Kd,8.229147988357855,CHEMBL3120741,CHEMBL3594
CN(CCc1ccccc1)C(=O)Nc1cccc(S(N)(=O)=O)c1,Q16790,Kd,5.927015255372069,CHEMBL5086638,CHEMBL3594
CN(Cc1ccccc1)C(=O)Nc1cccc(S(N)(=O)=O)c1,Q16790,Kd,5.841336019186011,CHEMBL5085957,CHEMBL3594
CN(Cc1ccccc1)C(=O)S,Q16790,Kd,7.931814138253838,CHEMBL4527376,CHEMBL3594
CN(Cc1ccccc1)C(=S)S,Q16790,Kd,7.275724130399211,CHEMBL2023726,CHEMBL3594
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,Q16790,Kd,8.431798275933005,CHEMBL1255024,CHEMBL3594
CN1C(=O)C(=C2SC(=Nc3ccc(S(N)(=O)=O)cc3)NC2=O)c2cc(Br)ccc21,Q16790,Kd,7.410050398674292,CHEMBL4206779,CHEMBL3594
CN1C(=O)C(=C2SC(=Nc3ccc(S(N)(=O)=O)cc3)NC2=O)c2cc(Cl)ccc21,Q16790,Kd,6.909036923404269,CHEMBL4211657,CHEMBL3594
CN1C(=O)C(=C2SC(=Nc3ccc(S(N)(=O)=O)cc3)NC2=O)c2ccccc21,Q16790,Kd,6.834755673874689,CHEMBL4216620,CHEMBL3594
CN1C(=O)C(=Nc2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)c2cc(Br)ccc21,Q16790,Kd,8.036212172654444,CHEMBL4460842,CHEMBL3594
CN1C(=O)C(=Nc2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)c2cc(Cl)ccc21,Q16790,Kd,8.2839966563652,CHEMBL4458485,CHEMBL3594
CN1C(=O)C(=Nc2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)c2ccccc21,Q16790,Kd,7.600326278518962,CHEMBL4459844,CHEMBL3594
CN1C(=O)C(=Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,Q16790,Kd,7.856985199745905,CHEMBL3785209,CHEMBL3594
CN1C(=O)c2ccccc2S1(=O)=O,Q16790,Kd,6.3979400086720375,CHEMBL131790,CHEMBL3594
CN1C(O)=NS(=O)(=O)c2cc(Cl)ccc21,Q16790,Kd,6.723768042078167,CHEMBL4469385,CHEMBL3594
CN1C(O)=NS(=O)(=O)c2ccccc21,Q16790,Kd,6.855425792390384,CHEMBL4521083,CHEMBL3594
CN1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(CCO)C1,Q16790,Kd,7.55482302944291,CHEMBL5077212_CHEMBL5079133,CHEMBL3594
CN1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C(Cc2ccccc2)C1,Q16790,Kd,5.8812080118115855,CHEMBL4161360_CHEMBL4171956,CHEMBL3594
CN1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1CCO,Q16790,Kd,8.167491087293763,CHEMBL5082471_CHEMBL5083157,CHEMBL3594
CN1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1Cc1ccccc1,Q16790,Kd,5.753732183470767,CHEMBL4159634_CHEMBL4167555,CHEMBL3594
CN1CCN(C(=S)SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,Q16790,Kd,6.5932895413902095,CHEMBL4764100,CHEMBL3594
CN1CCN(C(=S)SCC(=O)Nc2nc3ccc(S(N)(=O)=O)cc3s2)CC1,Q16790,Kd,7.514278573518419,CHEMBL5409853,CHEMBL3594
CN1CCN(CCN=C(S)Nc2ccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cc2)CC1,Q16790,Kd,8.301029995663981,CHEMBL195194,CHEMBL3594
