nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc(F)cc2)[nH]1,Q13547,IC50,6.42021640338319,CHEMBL486149,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3c2)[nH]1,Q13547,IC50,7.958607314841775,CHEMBL468513,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2cccc(C#N)c2)[nH]1,Q13547,IC50,6.318758762624412,CHEMBL487578,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2cccc(Cl)c2)[nH]1,Q13547,IC50,7.045757490560675,CHEMBL487975,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.6020599913279625,CHEMBL519892,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2ccccc2Cl)[nH]1,Q13547,IC50,6.7447274948966935,CHEMBL485955,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2ccsc2)[nH]1,Q13547,IC50,6.619788758288394,CHEMBL520560,CHEMBL325
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2csc3ccccc23)[nH]1,Q13547,IC50,6.7447274948966935,CHEMBL519541,CHEMBL325
CC(=O)CCCCCC(NC(=O)CCN1CC2CCC1C2)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.657577319177793,CHEMBL485722,CHEMBL325
CC(=O)CCCCCC(NC(=O)CCN1CCCCC1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.721246399047171,CHEMBL269890,CHEMBL325
CC(=O)CCCCCC(NC(=O)CCN1CCCCC1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.721246399047171,CHEMBL487179,CHEMBL325
CC(=O)CCCCCC(NC(=O)CN1CCCCC1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.721246399047171,CHEMBL217371,CHEMBL325
CC(=O)CCCCCC(NC(=O)CN1CCN(C)CC1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.301029995663981,CHEMBL486976,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1ccc2c(c1)OCCO2)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.522878745280337,CHEMBL513881,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1cccc(C#N)c1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.795880017344075,CHEMBL470576,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1cncs1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.229147988357855,CHEMBL217035,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1cncs1)C(=O)Nc1cccc(-c2ccccc2)c1,Q13547,IC50,7.259637310505756,CHEMBL217650,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1cncs1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.853871964321762,CHEMBL469741,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1cnns1)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.318758762624412,CHEMBL272840,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1snnc1C)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.318758762624412,CHEMBL425629,CHEMBL325
CC(=O)CCCCCC(NC(=O)c1snnc1C)C(=O)Nc1cccc(Cl)c1,Q13547,IC50,7.0,CHEMBL385238,CHEMBL325
CC(=O)CCCCCC(NC(C)=O)C(=O)NCCc1c(-c2ccccc2)[nH]c2ccccc12,Q13547,IC50,6.031517051446064,CHEMBL216336,CHEMBL325
CC(=O)CCCCCC(NC1CCCCN1C)C(=O)Nc1cccc(-c2ccccc2)c1,Q13547,IC50,7.102372908709558,CHEMBL272402,CHEMBL325
CC(=O)CCCCCC(NC1CCCCN1C)C(=O)Nc1nc(-c2ccccc2)cs1,Q13547,IC50,7.259637310505756,CHEMBL272401,CHEMBL325
CC(=O)CCCCCC(NS(=O)(=O)c1ccc(C#N)cc1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.7447274948966935,CHEMBL472064,CHEMBL325
CC(=O)CCCCCC(NS(=O)(=O)c1ccc([N+](=O)[O-])c(F)c1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.886056647693163,CHEMBL511270,CHEMBL325
CC(=O)CCCCCC(NS(=O)(=O)c1cccc(C#N)c1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.958607314841775,CHEMBL472233,CHEMBL325
CC(=O)CCCCCC(NS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,7.259637310505756,CHEMBL472453,CHEMBL325
CC(=O)CCCCCC(NS(=O)(=O)c1ccccc1C#N)c1ncc(-c2ccccc2)[nH]1,Q13547,IC50,6.568636235841012,CHEMBL513756,CHEMBL325
CC(=O)CCCCCC(Nc1cncs1)C(=O)Nc1cccc(-c2ccccc2)c1,Q13547,IC50,7.259637310505756,CHEMBL272403,CHEMBL325
CC(=O)N1CCC(C(=O)Nc2cc(-c3cccs3)ccc2N)CC1,Q13547,IC50,7.958607314841775,CHEMBL5176393,CHEMBL325
CC(=O)N1c2ccc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2C(NC(=O)OC(C)C)CC1C,Q13547,IC50,6.832264679816056,CHEMBL3220922,CHEMBL325
CC(=O)N1c2ccc(-c3ccccc3)cc2C(NC(=O)CCCCCCC(=O)NO)CC1C,Q13547,IC50,7.301029995663981,CHEMBL3220924,CHEMBL325
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(NC(=O)OC(C)C)CC1C,Q13547,IC50,6.6020599913279625,CHEMBL3220923,CHEMBL325
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(Nc2ccccc2)CC1C,Q13547,IC50,6.045757490560675,CHEMBL3220925,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(NCc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,6.514278573518419,CHEMBL5274303,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,5.474955192963154,CHEMBL4282471,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,6.111259039317107,CHEMBL4290831,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,7.050609993355087,CHEMBL4290748,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,6.838631997765026,CHEMBL4283921,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCCC(=O)NO)cc3)n2)cc1,Q13547,IC50,5.769295686387431,CHEMBL4291781,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCC(=O)NO)c3)n2)cc1,Q13547,IC50,6.415668775632469,CHEMBL4284388,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCCCC(=O)NO)c3)n2)cc1,Q13547,IC50,7.489454989793388,CHEMBL4282456,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCC(=O)NO)c3)n2)cc1,Q13547,IC50,6.195860567664649,CHEMBL4280540,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3)n2)cc1,Q13547,IC50,7.080921907623926,CHEMBL4294153,CHEMBL325
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCCC(=O)NO)c3)n2)cc1,Q13547,IC50,5.981715691573469,CHEMBL4278591,CHEMBL325
